event_id,title,question,start_date,end_date,volume,tags,outcomes,outcome_prices,uma_resolution_status,last_trade_price,token_ids
15497,Clippers vs. Mavericks,,2024-12-15 05:07:16.430638+00:00,2024-12-22 01:30:00+00:00,106208.773268,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Clippers', 'Mavericks']","['0', '1']",resolved,1.0,"['91000375123044235591600098304231686225395286282391135067677392153644500390532', '51247460477647763249532101351630084869749258588315392947402343359160145402207']"
15498,Pistons vs. Suns,,2024-12-15 05:07:16.433993+00:00,2024-12-22 02:00:00+00:00,210904.079891,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pistons', 'Suns']","['1', '0']",resolved,1.0,"['69071312065871681829012641595649858190688048063586514278632633202720759755582', '10023480666719620732915398296107671672798347188653024592806979492911211467247']"
15582,NBA Cup Final: Thunder vs. Bucks,,2024-12-16 18:45:42.935833+00:00,2024-12-17 12:00:00+00:00,340702.652052,"[{'id': '31', 'label': 'thunder', 'slug': 'thunder', 'publishedAt': '2023-11-02 21:04:37.119+00', 'createdAt': '2023-11-02T21:04:37.125Z', 'updatedAt': '2023-11-02T21:04:37.125Z'}, {'id': '35', 'label': 'bucks', 'slug': 'bucks', 'publishedAt': '2023-11-02 21:04:56.937+00', 'createdAt': '2023-11-02T21:04:56.971Z', 'updatedAt': '2023-11-02T21:04:56.971Z'}, {'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '101506', 'label': 'NBA Cup', 'slug': 'nba-cup', 'createdAt': '2024-12-16T17:56:19.367902Z'}]","['Thunder', 'Bucks']","['0', '1']",resolved,1.0,"['56139994119649100650345567996827450359176649064539797379256025806246005271337', '105995242878383759257209966250206586476036256939933770868882573816677553636921']"
15733,Pacers vs. Kings,,2024-12-22 05:04:48.528432+00:00,2024-12-22 23:00:00+00:00,245238.52352,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pacers', 'Kings']","['1', '0']",resolved,1.0,"['60067896483536002738385968653902307555400980859973261502830537077834713841504', '83829251283420078780090522946717764414286609698123670382839632790100712572093']"
15734,Rockets vs. Raptors,,2024-12-22 05:04:48.538691+00:00,2024-12-22 23:00:00+00:00,282390.704514,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Rockets', 'Raptors']","['1', '0']",resolved,1.0,"['97663137071387123517344967025872062643399215379088725488589389463849023371569', '81031014647995009758972762024112125519170473964037894906919500373320941815115']"
15735,Nuggets vs. Pelicans,,2024-12-22 05:04:48.542416+00:00,2024-12-23 00:00:00+00:00,272443.647353,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nuggets', 'Pelicans']","['1', '0']",resolved,1.0,"['99420916971197490941750260506570618010355948045354998515884281929690066608360', '20936457587836967883464869056117812454302090208726920922626410183247457116596']"
15736,Rockets vs. Hornets,,2024-12-22 05:04:48.544055+00:00,2024-12-24 00:00:00+00:00,264857.551766,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Rockets', 'Hornets']","['1', '0']",resolved,1.0,"['11152026116210826697857397546071583273253850939387573277601942279641389893428', '84079702008143947640180636607289532410850086445695512635419638986073128370195']"
15737,Spurs vs. 76ers,,2024-12-22 05:07:01.492119+00:00,2024-12-24 00:00:00+00:00,166568.911963,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Spurs', '76ers']","['0', '1']",resolved,1.0,"['58120304499595031852002339384689112907868030745299828937949022668288522211948', '97239415213853089115188743253241041606665371613305856042835466903195984982105']"
15738,Celtics vs. Magic,,2024-12-22 05:07:01.493752+00:00,2024-12-24 00:00:00+00:00,333319.920269,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Celtics', 'Magic']","['0', '1']",resolved,1.0,"['101452218907705236334590057436333488630446667190140614484412399463494158156722', '29505265410423664200240834479114118628494988150622616858415290431335278879206']"
15739,Jazz vs. Cavaliers,,2024-12-22 05:07:01.537022+00:00,2024-12-24 00:00:00+00:00,182139.363014,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Jazz', 'Cavaliers']","['0', '1']",resolved,1.0,"['99249187684386203926843348319189426252862027587105972222802191747124820584075', '77597679663850237309931079544675975050628233108462580689026425372529639762335']"
15740,Raptors vs. Knicks,,2024-12-22 05:07:01.547969+00:00,2024-12-24 00:30:00+00:00,190815.821887,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Raptors', 'Knicks']","['0', '1']",resolved,1.0,"['27683408046911637790664134034858444895961551114697056868693045839585340331169', '19514211566626315782791813616039868120888987553053289880750816086034300244648']"
15741,Timberwolves vs. Hawks,,2024-12-22 05:07:01.549513+00:00,2024-12-24 00:30:00+00:00,171539.632235,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Timberwolves', 'Hawks']","['0', '1']",resolved,1.0,"['50297413683752784434087688384438415427137154041092043519761181086704851245267', '94970675022154314665191838992860993169871823452636365626006085955972407517652']"
15742,Nets vs. Heat,,2024-12-22 05:07:01.551042+00:00,2024-12-24 00:30:00+00:00,75023.67134,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nets', 'Heat']","['0', '1']",resolved,1.0,"['79299730715873942342913374525321640419541474375315756767445857900802452202042', '51433426582171035381455545009714268347279004272815944006355653532315239942870']"
15743,Wizards vs. Thunder,,2024-12-22 05:07:01.552589+00:00,2024-12-24 01:00:00+00:00,152637.680939,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Wizards', 'Thunder']","['0', '1']",resolved,1.0,"['92625067849320820485593018923066137229264428178829182523193466091320830100531', '65578836772457714767665327089729567737948752547257235624084457771176261779420']"
15744,Clippers vs. Grizzlies,,2024-12-22 05:07:01.427402+00:00,2024-12-24 01:00:00+00:00,193295.729375,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Clippers', 'Grizzlies']","['1', '0']",resolved,1.0,"['18763911219012262117649673522440577680174625988877655665439700260197891100777', '37876554932527536026721036820360760935796175149114968616343036082586869128516']"
15745,Bucks vs. Bulls,,2024-12-22 05:07:01.428942+00:00,2024-12-24 01:00:00+00:00,185372.27627,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Bucks', 'Bulls']","['1', '0']",resolved,1.0,"['33359216012489087177649666657532247338034829971116890437044245716431236612349', '89767516515555327012613884594642444588519969715299409405648325200648678502439']"
15746,Trail Blazers vs. Mavericks,,2024-12-22 05:07:01.430550+00:00,2024-12-24 01:30:00+00:00,147159.609865,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Trail Blazers', 'Mavericks']","['0', '1']",resolved,1.0,"['98411333680825772568505536159015286216816276498820779204593450969075116207168', '98440834697006019443477699133491715426048695062650363936765000187815222517124']"
15747,Suns vs. Nuggets,,2024-12-22 05:08:58.328623+00:00,2024-12-24 03:00:00+00:00,138622.376678,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Suns', 'Nuggets']","['0', '1']",resolved,1.0,"['48585655429521378650247264154796262051066813699915661826317721458893026535061', '48879207842937984079973069398655334912042734123263821349496501283516482015727']"
15748,Pacers vs. Warriors,,2024-12-22 05:08:58.330145+00:00,2024-12-24 03:00:00+00:00,226236.515033,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pacers', 'Warriors']","['1', '0']",resolved,1.0,"['55803585648036116167381314408161964239878771671037809491636149162845660386893', '86936623414290716639127368115966647045083745404655279079333106128745217477543']"
15749,Pistons vs. Lakers,,2024-12-22 05:08:58.349422+00:00,2024-12-24 03:30:00+00:00,288329.77342,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pistons', 'Lakers']","['1', '0']",resolved,1.0,"['21174521000702552539308318921548119798476022849559233606155884866138411177413', '389787347902650912659048019871016223258420193575151359019463182882771230698']"
15750,Spurs vs. Knicks,,2024-12-22 05:08:58.408537+00:00,2024-12-25 17:00:00+00:00,784116.221205,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Spurs', 'Knicks']","['0', '1']",resolved,1.0,"['94481225314649403132073176868602946022489898187628463310110279277906503357200', '17325861957136512429441795176747725315058855413946504423462231186316263370845']"
15751,Timberwolves vs. Mavericks,,2024-12-22 05:08:58.411493+00:00,2024-12-25 19:30:00+00:00,463693.054663,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Timberwolves', 'Mavericks']","['1', '0']",resolved,1.0,"['66632197138843249174126979164839851509692847623147511852883225093174587473006', '86875274030952798538207572958251873018177951019584505811563273289027942213623']"
15752,76ers vs. Celtics,,2024-12-22 05:08:58.413038+00:00,2024-12-25 22:00:00+00:00,1130028.111212,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['76ers', 'Celtics']","['1', '0']",resolved,1.0,"['10260102152120325117037936020682032118936290873336655164805752081162873381000', '115610396917306356842309518214071206547947367305131580397966352580718232154007']"
15753,Lakers vs. Warriors,,2024-12-22 05:08:58.414563+00:00,2024-12-26 01:00:00+00:00,1098519.751087,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Lakers', 'Warriors']","['1', '0']",resolved,1.0,"['100892192683752228073810491080285748131544755538798331527227544394801718586902', '43427799355305313120143010465854476126162398949416123466971535367680388404097']"
15754,Nuggets vs. Suns,,2024-12-22 05:08:58.416041+00:00,2024-12-26 03:30:00+00:00,770738.453583,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nuggets', 'Suns']","['0', '1']",resolved,1.0,"['60079216750870568483302860553550028070029194915506715685156668899357400827449', '104132849249010338964912267173234016229587228922933408160437172056617254212508']"
15755,Thunder vs. Pacers,,2024-12-22 05:08:58.438823+00:00,2024-12-27 00:00:00+00:00,419403.582397,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Thunder', 'Pacers']","['1', '0']",resolved,1.0,"['12600249153353711680469960108634008529405238926033398748935610065745378350233', '92273293503618034003449478070704681902846821249762075428770122241374086575061']"
15756,Heat vs. Magic,,2024-12-22 05:11:03.140000+00:00,2024-12-27 00:00:00+00:00,284990.840927,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Heat', 'Magic']","['1', '0']",resolved,1.0,"['64661982176056088681060364367086441324157490268424862466463931202318451060310', '51916003035930327768835428021684443533565636556028668904673065955003108001505']"
15757,Hornets vs. Wizards,,2024-12-22 05:11:03.046253+00:00,2024-12-27 00:00:00+00:00,218847.748815,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Hornets', 'Wizards']","['0', '1']",resolved,1.0,"['75120438841583369443949629212870631955771033991923080109332296414313170219245', '110608391637936291365574227142410946750761361544097674785560364521535254590028']"
15758,Bulls vs. Hawks,,2024-12-22 05:11:03.065483+00:00,2024-12-27 00:30:00+00:00,279993.284749,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Bulls', 'Hawks']","['0', '1']",resolved,1.0,"['6737763610502432927317327716771877557270783525064193255313612407048396011849', '75803948210807663087117037973294909822304267747554945793079165491058130926137']"
